KY_DANG_HOC,TUOI,GIOI_TINH,DOI_TUONG_HOC,KHAC_NGANH_YN,MA_KHOI_NGANH_DA_TN,DIEM_TB_TICH_LUY,SO_LAN_DANG_NHAP,QUI_MO_LOP_HOC,TY_LE_DROP_OUT_KY_TRUOC,MAU
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,44,0.227272727,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,44,0.227272727,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,44,0.227272727,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,44,0.227272727,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,XANH
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,VANG
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,DO
1,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,XANH
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,VANG
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,DO
2,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,XANH
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,VANG
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,DO
3,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,XANH
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,VANG
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,DO
4,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,DO
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,66,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,66,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,66,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,80,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,80,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,80,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,80,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,80,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,47,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,47,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,47,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,47,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,47,74,0,XANH
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,2,74,0,VANG
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,2,74,0,VANG
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,3.882352941,2,74,0,VANG
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2.9,2,74,0,VANG
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,2,2,74,0,VANG
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,6,66,74,0,VANG
5,27,NAM,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,5.833333333,66,74,0,VANG
