X1_TUOI_HOC_VIEN,X2_GIOI_TINH,X14_DOI_TUONG_HOC,X15_NGANH_HOC,KHAC_NGANH_YN,MA_KHOI_NGANH_DA_TOT_NGHIEP,Y4_DIEM_TRUNG_BINH_TICH_LUY,Y3_TRANG_THAI_HOC_VIEN
29,0,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,5.21,0
30,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,NGOAI_NGU,3.53,0
25,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_XA_HOI_NHAN_VAN,2.5,0
28,0,TRUNG_CAP_KHAC_NGANH,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,5.57,0
28,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,2.7,0
26,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KINH_TE,7.09,0
26,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_THPT,3.93,0
23,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.6,0
27,0,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_THPT,7.29,0
28,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.44,0
24,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_CHUA_BIET,7.83,0
23,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.82,0
22,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.2,0
28,1,TRUNG_CAP_KHAC_NGANH,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.86,0
25,1,TRUNG_CAP_KHAC_NGANH,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_CHUA_BIET,4.43,0
25,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_CHUA_BIET,3.67,0
23,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.64,0
23,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,N,NGOAI_NGU,7.34,0
28,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,7.2,0
26,1,TRUNG_CAP_CUNG_NGANH,TIN_HOC_UNG_DUNG,Y,KHOI_NGANH_CHUA_BIET,6.43,0
24,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,8,0
25,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KHOA_HOC_TU_NHIEN,4.36,0
29,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_CHUA_BIET,5.13,0
24,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.6,0
27,0,VAN_BANG_HAI,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,3.92,0
27,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_CHUA_BIET,7.2,0
25,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.29,0
36,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_CHUA_BIET,4.1,0
24,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KHOA_HOC_TU_NHIEN,4.88,0
26,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.36,0
26,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_CHUA_BIET,5.29,0
27,1,VAN_BANG_HAI,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,3.27,0
22,0,TRUNG_CAP_KHAC_NGANH,KE_TOAN,Y,KINH_TE,5.5,0
29,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KINH_TE,4,0
25,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,6.79,0
30,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.23,0
28,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.36,0
28,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4,0
24,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,1.94,0
30,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.17,0
24,1,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,2.33,0
23,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,8.33,0
27,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_XA_HOI_NHAN_VAN,3.82,0
26,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.56,0
25,0,CAO_DANG,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,5.21,0
25,0,CAO_DANG,KE_TOAN,N,KINH_TE,5.4,0
24,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_XA_HOI_NHAN_VAN,2.56,0
29,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.73,0
28,1,VAN_BANG_HAI,TAI_CHINH_NGAN_HANG,Y,KHOA_HOC_TU_NHIEN,4.2,0
28,0,VAN_BANG_HAI,TAI_CHINH_NGAN_HANG,N,NGOAI_NGU,0.87,0
25,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.86,0
29,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.88,0
29,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,2.91,0
30,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,2.18,0
26,0,CAO_DANG,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,4.36,0
25,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KINH_TE,4.75,0
26,1,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,3.37,0
28,1,TRUNG_CAP_CUNG_NGANH,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,3.38,0
26,1,TRUNG_CAP_CUNG_NGANH,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,1.77,0
27,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,5.5,0
26,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.69,0
24,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,NGOAI_NGU,5.94,0
23,1,CAO_DANG,KE_TOAN,N,KHOI_NGANH_CHUA_BIET,3.78,0
28,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KHOA_HOC_TU_NHIEN,3.71,0
27,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_CHUA_BIET,6.29,0
31,0,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,5.45,0
27,1,TRUNG_CAP_CUNG_NGANH,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.25,0
25,0,CAO_DANG,KE_TOAN,N,KINH_TE,5.78,0
24,0,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KHOI_NGANH_CHUA_BIET,2.2,0
34,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_CHUA_BIET,6.5,0
30,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,2.15,0
24,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,6.27,0
27,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.82,0
26,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,5.58,0
29,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.91,0
27,0,CAO_DANG,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,1.93,0
23,1,CAO_DANG,KE_TOAN,Y,KHOI_NGANH_CHUA_BIET,5.47,0
25,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,2.33,0
25,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,7.27,0
25,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.18,0
24,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,NGOAI_NGU,3.09,0
25,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,2,0
22,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.2,0
25,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KINH_TE,5.4,0
27,1,TRUNG_CAP_CUNG_NGANH,KE_TOAN,Y,KINH_TE,2.53,0
22,1,TRUNG_CAP_CUNG_NGANH,TIN_HOC_UNG_DUNG,Y,KHOA_HOC_TU_NHIEN,1.07,0
29,0,VAN_BANG_HAI,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,4.4,0
30,1,TRUNG_CAP_KHAC_NGANH,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_CHUA_BIET,4.71,0
29,0,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_THPT,4.43,0
27,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.08,0
30,1,CAO_DANG,KE_TOAN,Y,KINH_TE,0.88,0
40,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_THPT,2.17,0
26,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_THPT,2.5,0
21,1,TRUNG_CAP_KHAC_NGANH,QUAN_TRI_KINH_DOANH,Y,KINH_TE,3.93,0
26,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_THPT,4.83,0
27,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.27,0
32,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,1.94,0
33,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,2.75,0
25,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KINH_TE,2.45,0
54,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,1.4,0
27,1,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KINH_TE,1.7,0
35,0,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1.67,0
27,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,N,KHOI_NGANH_CHUA_BIET,2.63,0
26,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_XA_HOI_NHAN_VAN,2.2,0
25,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,0,0
27,0,TRUNG_CAP_KHAC_NGANH,QUAN_TRI_KINH_DOANH,N,KHOA_HOC_TU_NHIEN,3.71,0
27,1,TRUNG_CAP_CUNG_NGANH,QUAN_TRI_KINH_DOANH,N,KINH_TE,5.71,0
27,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.77,0
25,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.31,0
23,0,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,3.25,0
25,1,TRUNG_HOC_PHO_THONG,TIN_HOC_UNG_DUNG,N,KHOI_NGANH_CHUA_BIET,1.62,0
29,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOI_NGANH_CHUA_BIET,0.85,0
28,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.63,0
27,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_CHUA_BIET,3.57,0
27,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,0,0
28,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,3.25,0
33,1,TRUNG_HOC_PHO_THONG,QUAN_TRI_KINH_DOANH,Y,KHOI_NGANH_THPT,1.75,0
28,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,1.89,0
27,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4.64,0
31,1,DIPLOMA,TIN_HOC_UNG_DUNG,N,KHOA_HOC_TU_NHIEN,4.78,0
28,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,4,0
27,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.42,0
29,0,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KHOA_HOC_TU_NHIEN,3.25,0
27,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,3.17,0
26,1,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,2.26,0
33,1,TRUNG_CAP_KHAC_NGANH,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,3.5,0
31,0,VAN_BANG_HAI,KE_TOAN,Y,NGOAI_NGU,0.93,0
27,1,CAO_DANG,QUAN_TRI_KINH_DOANH,Y,KHOA_HOC_TU_NHIEN,2.7,0
28,1,TRUNG_CAP_KHAC_NGANH,KE_TOAN,Y,KHOA_HOC_TU_NHIEN,2.38,0
32,0,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,2.25,0
32,1,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,2.83,0
24,0,TRUNG_CAP_CUNG_NGANH,KE_TOAN,N,KINH_TE,2.67,0
24,0,VAN_BANG_HAI,QUAN_TRI_KINH_DOANH,Y,NGOAI_NGU,2.83,0
23,0,CAO_DANG,QUAN_TRI_KINH_DOANH,N,KINH_TE,5.21,0
